01|30|01|20151031|28201|1|27336.00
01|30|01|20151031|28401|1|14329542.09
01|30|01|20151031|28904|1|6700714.23
01|30|01|20151031|31101|1|471380100.00
01|30|01|20151031|3210102|1|8488180.22
01|30|01|20151031|32402|1|-76012786.58
01|30|01|20151031|33601|1|1244984.17
01|30|01|20151031|4110299|1|1182000.00
01|30|01|20151031|4210299|1|1182000.00
01|30|01|20151031|51102|1|185499.52
01|30|01|20151031|51201|1|9426819.13
01|30|01|20151031|51305|1|181817822.97
01|30|01|20151031|51306|1|451.09
01|30|01|20151031|51307|1|1061103.67
01|30|01|20151031|51310|1|32131414.07
01|30|01|20151031|51901|1|672240.17
01|30|01|20151031|51902|1|2282454.76
01|30|01|20151031|5190401|1|1716630.24
01|30|01|20151031|51999|1|4560889.96
01|30|01|20151031|5210199|1|21085915.61
01|30|01|20151031|5210201|1|1317175.79
01|30|01|20151031|5210202|1|179077.71
01|30|01|20151031|5210204|1|450.00
01|30|01|20151031|5210205|1|1084321.52
01|30|01|20151031|5210301|1|97073.18
01|30|01|20151031|52199|1|10782152.49
01|30|01|20151031|5290101|1|17378.00
01|30|01|20151031|5290102|1|2152062.32
01|30|01|20151031|52902|1|600.00
01|30|01|20151031|52903|1|1512607.04
01|30|01|20151031|52904|1|52800.00
01|30|01|20151031|52999|1|130120.67
01|30|01|20151031|5420104|1|223280.08
01|30|01|20151031|54204|1|170000.00
01|30|01|20151031|59901|1|4029649.12
01|30|01|20151031|6110102|1|3140749.22
01|30|01|20151031|6110103|1|30973236.45
01|30|01|20151031|6120101|1|8881505.64
01|30|01|20151031|6120103|1|4607470.77
01|30|01|20151031|6120299|1|13094643.80
01|30|01|20151031|61401|1|291511.68
01|30|01|20151031|61901|1|295133.78
01|30|01|20151031|6210202|1|298973.52
01|30|01|20151031|6210501|1|120398.40
01|30|01|20151031|62199|1|663298.23
01|30|01|20151031|63203|1|30897834.68
01|30|01|20151031|64101|1|1462362.52
01|30|01|20151031|64105|1|532500.00
01|30|01|20151031|64107|1|85234.94
01|30|01|20151031|6420101|1|56105552.11
01|30|01|20151031|6420201|1|10282394.55
01|30|01|20151031|6420203|1|233464.76
01|30|01|20151031|6420205|1|7788160.53
01|30|01|20151031|6420208|1|5834739.23
01|30|01|20151031|6420299|1|1174284.10
01|30|01|20151031|64204|1|1101495.62
01|30|01|20151031|64205|1|1520471.47
01|30|01|20151031|6420601|1|2213008.25
01|30|01|20151031|6420602|1|722061.20
01|30|01|20151031|6420603|1|733357.42
01|30|01|20151031|64207|1|3069096.51
01|30|01|20151031|6429901|1|330425.91
01|30|01|20151031|6429902|1|334623.26
01|30|01|20151031|6429903|1|121950.00
01|30|01|20151031|6429904|1|313892.55
01|30|01|20151031|6429999|1|8455028.77
01|30|01|20151031|6430101|1|1903490.42
01|30|01|20151031|64401|1|607100.00
01|30|01|20151031|64402|1|108558.85
01|30|01|20151031|64403|1|494726.31
01|30|01|20151031|64499|1|466532.40
01|30|01|20151031|64501|1|9172789.46
01|30|01|20151031|64502|1|4057039.66
01|30|01|20151031|6450301|1|1368452.93
01|30|01|20151031|6450302|1|543881.25
01|30|01|20151031|6450303|1|1965261.33
01|30|01|20151031|6450304|1|238528.17
01|30|01|20151031|6450305|1|657937.43
01|30|01|20151031|6450401|1|133138.82
01|30|01|20151031|6450402|1|3701026.89
01|30|01|20151031|6450501|1|11607001.74
01|30|01|20151031|6450502|1|1170878.02
01|30|01|20151031|64506|1|410399.75
01|30|01|20151031|6450802|1|2285820.13
01|30|01|20151031|6450899|1|4014629.39
01|30|01|20151031|64599|1|1120159.43
01|30|01|20151031|64601|1|1010420.00
01|30|01|20151031|64602|1|149302.73
01|30|01|20151031|64603|1|562511.13
01|30|01|20151031|64699|1|1080730.23
01|30|01|20151031|64701020201|1|447386.42
01|30|01|20151031|64701020202|1|2346043.14
01|30|01|20151031|64701020302|1|2415211.97
01|30|01|20151031|64701020401|1|428381.49
01|30|01|20151031|64701020503|1|73920.73
01|30|01|20151031|64701020505|1|961530.71
01|30|01|20151031|6470201|1|1870893.46
01|30|01|20151031|647020202|1|1479120.80
01|30|01|20151031|64802010102|1|135919.50
01|30|01|20151031|64802010103|1|746934.00
01|30|01|20151031|648020102|1|9597.00
01|30|01|20151031|648020103|1|31161.00
01|30|01|20151031|6480202|1|210369.04
01|30|01|20151031|64803|1|99042.63
01|30|01|20151031|64804|1|1378349.21
01|30|01|20151031|64807|1|2300.00
01|30|01|20151031|64808|1|183588.81
01|30|01|20151031|64899|1|1840897.26
01|30|01|20151031|65402|1|300783.60
01|30|01|20151031|66101|1|4488108.77
01|30|01|20151031|69901|1|578995.53
01|30|01|20151031|7220104|1|482354915.64
01|30|01|20151031|7220105|1|25813219.37
01|30|01|20151031|7220106|1|36595526.91
01|30|01|20151031|7220201|1|3438994.50
01|30|01|20151031|7229901|1|290000.00
01|30|01|20151031|7229912|1|19954606.29
01|30|01|20151031|7229916|1|938931412.80
01|30|01|20151031|722999901|1|2762000.00
01|30|01|20151031|722999902|1|5351444.00
01|30|01|20151031|731010102|1|384802.13
01|30|01|20151031|73102010101|1|75336036.02
01|30|01|20151031|731020102|1|5456013.85
01|30|01|20151031|731020103|1|643496.75
01|30|01|20151031|731020104|1|814944.50
01|30|01|20151031|731020105|1|2783778.13
01|30|01|20151031|73102020101|1|72855445.59
01|30|01|20151031|731020202|1|1370915.32
01|30|01|20151031|731020203|1|143096.16
01|30|01|20151031|731020204|1|698696.62
01|30|01|20151031|731020205|1|6932081.12
01|30|01|20151031|73102030101|1|354298.71
01|30|01|20151031|731030101|1|532691297.66
01|30|01|20151031|731030102|1|26154950.94
01|30|01|20151031|731030103|1|9682558.87
01|30|01|20151031|731030104|1|8243831.16
01|30|01|20151031|731030105|1|48359410.94
01|30|01|20151031|731030201|1|1793109.35
01|30|01|20151031|7320101|1|9286018.58
01|30|01|20151031|7320102|1|296720.96
01|30|01|20151031|7320103|1|8866.50
01|30|01|20151031|7320104|1|139844.03
01|30|01|20151031|7320105|1|803720.65
01|30|01|20151031|73301|1|169549738.65
01|30|01|20151031|73302|1|3288885.37
01|30|01|20151031|73303|1|787623.84
01|30|01|20151031|73304|1|1959357.61
01|30|01|20151031|73305|1|5694225.86
01|30|01|20151031|74301|1|133183492.29
01|30|01|20151031|7710101|1|23587418.64
01|30|01|20151031|7710102|1|183268.29
01|30|01|20151031|7710103|1|970766.73
01|30|01|20151031|7710104|1|3576843.09
01|30|01|20151031|7820103|1|160009713.56
01|30|01|20151031|7820201|1|6171172.23
01|30|01|20151031|7820202|1|435371.84
01|30|01|20151031|78801|1|41671818.02
01|30|01|20151031|79199|1|2871795888.74
